trip_id,species,genus,species_epithet,scientific_name,group,country,region,dive_site,site_type,sighting_date_raw,n_indiv,sighting_date,year,month,ym,eco_group,note
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Dendro's Pinnacle,site,2024-12-22,1,2024-12-22,2024,12,2024-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Mergui,High Rock,site,2024-12-22,3,2024-12-22,2024,12,2024-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Mergui,Square Rock,site,2024-12-22,1,2024-12-22,2024,12,2024-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Mergui,Shark Cave,site,2024-12-22,3,2024-12-22,2024,12,2024-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-22nd-to-28th-december-2024-christmas-in-burmese-waters,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Shark Cave,site,2024-12-22,NA,2024-12-22,2024,12,2024-12-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Seafan Forest,site,10/24/2024,1,2024-10-24,2024,10,2024-10-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Burma Banks,region,10/24/2024,1,2024-10-24,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,mangrove whipray,Urogymnus,granulatus,Urogymnus granulatus,ray,Myanmar,Burma Banks,Rainbow Bank,site,10/24/2024,1,2024-10-24,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,ray,Batidae,spp,Batidae spp,ray,Thailand,Similan,Eagle Rock,site,10/28/2024,5,2024-10-28,2024,10,2024-10-01,Resident_or_benthic,group-level
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Mergui,Mergui Archipelago,region,10/28/2024,1,2024-10-28,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,10/30/2024,25,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,10/30/2024,12,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Rainbow Bank,site,10/30/2024,3,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,10/30/2024,10,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,10/30/2024,15,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Roe Bank,site,10/30/2024,3,2024-10-30,2024,10,2024-10-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-29th-october-2024-photo-and-video-clinic-at-burma-banks-with-mike-bartick,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,10/30/2024,3,2024-10-30,2024,10,2024-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-30th-april-2024-nice-encounters-in-mergui-archipelago,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Shark Cave,site,04/30/2024,5,2024-04-30,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-30th-april-2024-nice-encounters-in-mergui-archipelago,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Dendro's Pinnacle,site,04/30/2024,5,2024-04-30,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-30th-april-2024-nice-encounters-in-mergui-archipelago,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Western Rocky,site,04/30/2024,1,2024-04-30,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-30th-april-2024-nice-encounters-in-mergui-archipelago,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,04/30/2024,5,2024-04-30,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-30th-april-2024-nice-encounters-in-mergui-archipelago,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,04/30/2024,15,2024-04-30,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-7th-13th-of-january-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Yellow Rock,site,01/10/2025,7,2025-01-10,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-7th-13th-of-january-2025,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Surin,Ao Pakkard,site,01/10/2025,7,2025-01-10,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-7th-13th-of-january-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Ao Pakkard,site,01/10/2025,5,2025-01-10,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-7th-13th-of-january-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Similan,Three Trees,site,01/10/2025,5,2025-01-10,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-a-short-cruise-around-richelieu-rock-14th-to-17th-march-2024,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Thailand,Surin,Richelieu Rock,site,2024-03-14,1,2024-03-14,2024,3,2024-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-a-short-cruise-around-richelieu-rock-14th-to-17th-march-2024,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Surin,Richelieu Rock,site,2024-03-14,1,2024-03-14,2024,3,2024-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-a-short-cruise-around-richelieu-rock-14th-to-17th-march-2024,requiem shark,Carcharhinidae,spp,Carcharhinidae spp,shark,Thailand,Surin,Richelieu Rock,site,2024-03-14,5,2024-03-14,2024,3,2024-03-01,Unresolved_group_level,family/group-level
https://www.thesmilingseahorse.com/blog/trip-report-an-incredible-start-to-the-season-with-a-whale-shark-and-2-mantas-at-richelieu-rock,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Surin,Richelieu Rock,site,10/22/2024,2,2024-10-22,2024,10,2024-10-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-an-incredible-start-to-the-season-with-a-whale-shark-and-2-mantas-at-richelieu-rock,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,10/22/2024,1,2024-10-22,2024,10,2024-10-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-an-incredible-start-to-the-season-with-a-whale-shark-and-2-mantas-at-richelieu-rock,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Similan,Koh Tachai,site,10/22/2024,1,2024-10-22,2024,10,2024-10-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-an-incredible-start-to-the-season-with-a-whale-shark-and-2-mantas-at-richelieu-rock,whale shark,Rhinocodon,typus,Rhinocodon typus,shark,Thailand,Surin,Richelieu Rock,site,10/22/2024,1,2024-10-22,2024,10,2024-10-01,Large_pelagic,NA
https://www.thesmilingseahorse.com/blog/trip-report-back-to-burma-from-28th-of-october-to-3rd-of-november-2023,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Seafan Forest,site,10/30/2023,1,2023-10-30,2023,10,2023-10-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-back-to-burma-from-28th-of-october-to-3rd-of-november-2023,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Shark Cave,site,10/30/2023,3,2023-10-30,2023,10,2023-10-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,North Twin,site,2025-02-03,1,2025-02-03,2025,2,2025-02-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Mergui,North Twin,site,2025-02-03,5,2025-02-03,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Three Islets,site,2025-02-02,5,2025-02-02,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Rainbow Bank,site,2025-02-04,5,2025-02-04,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Silvertip Bank,site,2025-02-05,5,2025-02-05,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,brown banded bamboo shark,Chiloscyllium,punctatum,Chiloscyllium punctatum,shark,Myanmar,Mergui,Shark Cave,site,2025-02-02,1,2025-02-02,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-02-04,10,2025-02-04,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-02-04,1,2025-02-04,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Coral Bank,site,2025-02-05,10,2025-02-05,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-02-05,5,2025-02-05,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,mangrove whipray,Urogymnus,granulatus,Urogymnus granulatus,ray,Myanmar,Burma Banks,Coral Bank,site,2025-02-05,1,2025-02-05,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-banks-adventure-from-31st-january-to-7th-february-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Rainbow Bank,site,2025-02-04,5,2025-02-04,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-expedition-aboard-mv-smiling-seahorse-february-26-march-6-2025,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Mergui,Black Rock,site,2025-02-28,1,2025-02-28,2025,2,2025-02-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-expedition-aboard-mv-smiling-seahorse-february-26-march-6-2025,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Three Islets,site,2025-02-28,1,2025-02-28,2025,2,2025-02-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-burma-expedition-aboard-mv-smiling-seahorse-february-26-march-6-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Three Islets,site,2025-02-28,1,2025-02-28,2025,2,2025-02-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-burma-expedition-aboard-mv-smiling-seahorse-february-26-march-6-2025,grey reef shark,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,shark,Myanmar,Mergui,South Twin,site,2025-02-27,1,2025-02-27,2025,2,2025-02-01,Reef_sharks,mobile reef-associated
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-03,5,2025-01-03,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-01-02,10,2025-01-02,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-01-02,5,2025-01-02,2025,1,2025-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-01-02,10,2025-01-02,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,whitetip reef shark,Triaenodon,obesus,Triaenodon obesus,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-01-02,5,2025-01-02,2025,1,2025-01-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-01-02,5,2025-01-02,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-01-03,10,2025-01-03,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,grey reef shark,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-01-03,1,2025-01-03,2025,1,2025-01-01,Reef_sharks,mobile reef-associated
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-03,1,2025-01-03,2025,1,2025-01-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,grey reef shark,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-03,5,2025-01-03,2025,1,2025-01-01,Reef_sharks,mobile reef-associated
https://www.thesmilingseahorse.com/blog/trip-report-celebrating-2025-in-mergui-and-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-01-02,5,2025-01-02,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-27,1,2025-01-27,2025,1,2025-01-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,North Twin,site,2025-01-25,1,2025-01-25,2025,1,2025-01-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Myanmar,Burma Banks,Coral Bank,site,2025-01-26,5,2025-01-26,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Shark Cave,site,2025-01-24,1,2025-01-24,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-26,1,2025-01-26,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-26,5,2025-01-26,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Western Rocky,site,2025-01-28,1,2025-01-28,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Dendro's Pinnacle,site,2025-01-29,1,2025-01-29,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Roe Bank,site,2025-01-26,1,2025-01-26,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Coral Bank,site,2025-01-26,10,2025-01-26,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-26,1,2025-01-26,2025,1,2025-01-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Rainbow Bank,site,2025-01-27,10,2025-01-27,2025,1,2025-01-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,requiem shark,Carcharhinidae,spp,Carcharhinidae spp,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-27,3,2025-01-27,2025,1,2025-01-01,Unresolved_group_level,family/group-level
https://www.thesmilingseahorse.com/blog/trip-report-exploring-burma-banks-with-mv-smiling-seahorse-23rd-29th-january-2025,silvertip shark,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,shark,Myanmar,Burma Banks,Silvertip Bank,site,2025-01-27,1,2025-01-27,2025,1,2025-01-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-from-north-south-andaman-25-april-2-may-2023,bluespotted maskray,Neotrygon,kuhlii,Neotrygon kuhlii,ray,Thailand,Surin,Surin Islands,region,2023-04-26,5,2023-04-26,2023,4,2023-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-from-north-south-andaman-25-april-2-may-2023,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Phuket,Shark Point,site,2023-05-01,5,2023-05-01,2023,5,2023-05-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-manta-ray-expedition-from-19th-to-27th-of-march,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Similan,Similan Islands,region,2023-03-23,1,2023-03-23,2023,3,2023-03-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-manta-ray-expedition-from-19th-to-27th-of-march,mobula ray,Mobula,spp,Mobula spp,ray,Thailand,Similan,Similan Islands,region,2023-03-24,1,2023-03-24,2023,3,2023-03-01,Mobulids,group-level
https://www.thesmilingseahorse.com/blog/trip-report-manta-ray-expedition-from-19th-to-27th-of-march,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Similan,Similan Islands,region,2023-03-24,1,2023-03-24,2023,3,2023-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-manta-ray-expedition-from-19th-to-27th-of-march,blacktip reef shark,Carcharhinus,melanopterus,Carcharhinus melanopterus,shark,Thailand,Surin,Surin Islands,region,2023-03-23,5,2023-03-23,2023,3,2023-03-01,Reef_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-manta-ray-expedition-from-19th-to-27th-of-march,zebra shark,Stegostoma,tigrinum,Stegostoma tigrinum,shark,Thailand,Phuket,Phuket,region,2023-03-28,1,2023-03-28,2023,3,2023-03-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,oceanic manta,Mobula,birostris,Mobula birostris,ray,Myanmar,Burma Banks,Burma Banks,region,2024-04-23,1,2024-04-23,2024,4,2024-04-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Myanmar,Mergui,Tower Rock,site,2024-04-24,1,2024-04-24,2024,4,2024-04-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,blotched fantail ray,Taeniurops,meyeni,Taeniurops meyeni,ray,Myanmar,Mergui,Western Rocky,site,2024-04-26,1,2024-04-26,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,bull shark,Carcharhinus,leucas,Carcharhinus leucas,shark,Myanmar,Mergui,Black Rock,site,2024-04-25,1,2024-04-25,2024,4,2024-04-01,Large_coastal_sharks,NA
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,nurse shark,Nebrius,ferrugineus,Nebrius ferrugineus,shark,Myanmar,Burma Banks,Burma Banks,region,2024-04-25,10,2024-04-25,2024,4,2024-04-01,Resident_or_benthic,NA
https://www.thesmilingseahorse.com/blog/trip-report-myanmar-manta-expedition-2024-mergui-archipelago-burma-banks,grey reef shark,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,shark,Myanmar,Burma Banks,Burma Banks,region,2024-04-25,5,2024-04-25,2024,4,2024-04-01,Reef_sharks,mobile reef-associated
https://www.thesmilingseahorse.com/blog/trip-report-north-and-south-andaman-christmas-cruise,oceanic manta,Mobula,birostris,Mobula birostris,ray,Thailand,Koh Lanta,Hin Muang,site,2023-12-19,4,2023-12-19,2023,12,2023-12-01,Mobulids,NA
https://www.thesmilingseahorse.com/blog/trip-report-north-and-south-andaman-christmas-cruise,ocellated eagle ray,Aetobatus,ocellatus,Aetobatus ocellatus,ray,Thailand,Surin,Richelieu Rock,site,2023-12-19,1,2023-12-19,2023,12,2023-12-01,Resident_or_benthic,arguable mobility
https://www.thesmilingseahorse.com/blog/trip-report-north-and-south-andaman-christmas-cruise,jenkins' whipray,Pateobatis,jenkinsii,Pateobatis jenkinsii,ray,Thailand,Surin,Richelieu Rock,site,2023-12-19,1,2023-12-19,2023,12,2023-12-01,Resident_or_benthic,NA
